producto,marca,descripcion,url_producto,imagen,mpn,sku,precio_bajo,precio_alto
Canela molida 50 g.,Genérico,,https://www.carrefour.com.ar/canela-molida-50-g/p,https://carrefourar.vtexassets.com/arquivos/ids/187956/2920724200006_02.jpg?v=1771451667,402711,8058,237.4,237.4
Trigo burgol Don Elio bolsa 400 g.,Don Elio,,https://www.carrefour.com.ar/trigo-burgol-don-elio-bolsa-400-g/p,https://carrefourar.vtexassets.com/arquivos/ids/177213/7798048720259_02.jpg?v=1771438070,531089,24976,704.0,704.0
Salsa 4 quesos Alicante sobre 37 g.,Alicante,,https://www.carrefour.com.ar/salsa-4-quesos-alicante-sobre-37-g/p,https://carrefourar.vtexassets.com/arquivos/ids/324368/7790150586044_E01.jpg?v=1771451462,685130,73334,284.5,284.5
Postre light Exquisita sabor chocolate en sobre 65 g.,Exquisita,,https://www.carrefour.com.ar/postre-light-exquisita-sabor-chocolate-en-sobre-65-g-695646/p,https://carrefourar.vtexassets.com/arquivos/ids/312418/7790070417954_E01.jpg?v=1771451660,695646,89223,169.0,169.0
Aceituna verde descarozada Cebila doy pack 80 g.,Cébila,,https://www.carrefour.com.ar/aceituna-verde-descarozada-cebila-doy-pack-80-g/p,https://carrefourar.vtexassets.com/arquivos/ids/256417/7792070001324_01.jpg?v=1771452296,680019,52587,142.0,142.0
Saborizador verdura bajo sodio Alicante x 4 uni,Alicante,,https://www.carrefour.com.ar/saborizador-verdura-bajo-sodio-alicante-x-4-uni/p,https://carrefourar.vtexassets.com/arquivos/ids/324466/7790150433652_01.jpg?v=1771453531,683970,61552,185.5,185.5
Premezcla para pan Blancaflor 300 g.,Blancaflor,,https://www.carrefour.com.ar/premezcla-para-pan-blancaflor-300-g/p,https://carrefourar.vtexassets.com/arquivos/ids/207572/7790070507945_01.jpg?v=1771453864,678024,45934,273.37,273.37
Paté de foie Swift de pollo 85 g.,Swift,,https://www.carrefour.com.ar/pate-de-foie-swift-de-pollo-85-g/p,https://carrefourar.vtexassets.com/arquivos/ids/201377/7790360964540_02.jpg?v=1771443836,83234,47055,226.29,226.29
Salsa inglesa La Parmesana 180 cc.,La Parmesana,,https://www.carrefour.com.ar/salsa-inglesa-la-parmesana-180-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/182256/7796373002941_02.jpg?v=1771441645,398764,28244,303.0,303.0
Fideos mostacholes N14 Matarazzo rayado 500 g.,Matarazzo,,https://www.carrefour.com.ar/fideos-mostacholes-n14-matarazzo-rayado-500-g-718990/p,https://carrefourar.vtexassets.com/arquivos/ids/318026/7790070335548_02.jpg?v=1771451868,718990,140663,299.0,299.0
Aceite mezcla Natura blend 1.5 l.,Natura,,https://www.carrefour.com.ar/aceite-mezcla-natura-blend-15-l/p,https://carrefourar.vtexassets.com/arquivos/ids/167108/7790272000053_02.jpg?v=1771448877,576822,23687,1460.0,1460.0
Saborizador Alicante bolsa horno barbacoa 27 g.,Alicante,,https://www.carrefour.com.ar/saborizador-alicante-bolsa-horno-barbacoa-27-g/p,https://carrefourar.vtexassets.com/arquivos/ids/324303/7790150498101_01.jpg?v=1771433479,685121,73336,282.5,282.5
Salsa tuco Cica doy pack 340 g.,Cica,,https://www.carrefour.com.ar/salsa-tuco-cica-doy-pack-340-g-715275/p,https://carrefourar.vtexassets.com/arquivos/ids/315103/7794000006300_E02.jpg?v=1771452313,715275,122107,185.0,185.0
Mix especias Alicante finas hierbas sobre 20 g.,Alicante,,https://www.carrefour.com.ar/mix-especias-alicante-finas-hierbas-sobre-20-g-700936/p,https://carrefourar.vtexassets.com/arquivos/ids/324327/7790150532423_01.jpg?v=1771444945,700936,100898,180.0,180.0
Sal parrillera Dos Anclas caja 1 kg.,Dos Anclas,,https://www.carrefour.com.ar/sal-parrillera-dos-anclas-caja-1-kg/p,https://carrefourar.vtexassets.com/arquivos/ids/181439/7792900000145_02_nuevopack.jpg?v=1771434681,28301,3840,263.0,263.0
Papas fritas acanaladas Pehuamar bolsa 80 g.,Pehuamar,,https://www.carrefour.com.ar/papas-fritas-acanaladas-pehuamar-bolsa-80-g/p,https://carrefourar.vtexassets.com/arquivos/ids/316692/7790310984147_E01.jpg?v=1771430537,676516,43495,299.45,299.45
Chips de papas rusticas Nuestros Sabores sal marina sin TACC 80 g.,Nuestros Sabores,,https://www.carrefour.com.ar/chips-de-papas-rusticas-nuestros-sabores-sal-marina-sin-tacc-80-g/p,https://carrefourar.vtexassets.com/arquivos/ids/179494/7798171730392_02.jpg?v=1771434618,596725,22453,393.0,393.0
Palitos salados Pep sabor panceta 40 g.,Genérico,,https://www.carrefour.com.ar/palitos-salados-pep-sabor-panceta-40-g-610852/p,https://carrefourar.vtexassets.com/arquivos/ids/316592/7790310006818_E01.jpg?v=1771454092,610852,117751,128.99,128.99
Leche condensada Nestlé descremada tetra 395 g.,Nestlé,,https://www.carrefour.com.ar/leche-condensada-nestle-descremada-tetra-395-g-710591/p,https://carrefourar.vtexassets.com/arquivos/ids/276039/8445290335128_E01.jpg?v=1771437858,710591,114825,728.0,728.0
Tomate perita entero Vigente 400 g.,Vigente,,https://www.carrefour.com.ar/tomate-perita-entero-vigente-400-g/p,https://carrefourar.vtexassets.com/arquivos/ids/320513/7790123001154_02.jpg?v=1771454063,600447,52446,209.0,209.0
Aceto balsámico Favinco pet 250 cc.,Favinco,,https://www.carrefour.com.ar/aceto-balsamico-favinco-pet-250-cc-632497/p,https://carrefourar.vtexassets.com/arquivos/ids/268008/7790139003425_02.jpg?v=1771417423,632497,98855,372.0,372.0
Comino molido La Parmesana sobre 50 g.,La Parmesana,,https://www.carrefour.com.ar/comino-molido-la-parmesana-sobre-50-g/p,https://carrefourar.vtexassets.com/arquivos/ids/209644/7796373002316_02.jpg?v=1771451212,262580,52333,195.5,195.5
Maní pelado salado 150 g.,Genérico,,https://www.carrefour.com.ar/mani-pelado-salado-150-g/p,https://carrefourar.vtexassets.com/arquivos/ids/178539/2659069000001_02.jpg?v=1771430758,591480,9287,318.0,318.0
Arvejas secas remojadas Vigente tetra 340 g.,Vigente,,https://www.carrefour.com.ar/arvejas-secas-remojadas-vigente-tetra-340-g-695287/p,https://carrefourar.vtexassets.com/arquivos/ids/236911/7790123001376_02.jpg?v=1771451619,695287,88500,158.0,158.0
Conos 3D sabor mega queso 43 g.,3D,,https://www.carrefour.com.ar/conos-3d-sabor-mega-queso-43-g-706849/p,https://carrefourar.vtexassets.com/arquivos/ids/316652/7790310985113_E01.jpg?v=1771455282,706849,105443,243.0,243.0
Salsa de soja Menoyo tradicional 250 cc.,Menoyo,,https://www.carrefour.com.ar/salsa-de-soja-menoyo-tradicional-250-cc-690802/p,https://carrefourar.vtexassets.com/arquivos/ids/231958/7790130003240_02.jpg?v=1771451465,690802,84201,410.66,410.66
Pimentón Carrefour Selection tipo español 75 g.,Carrefour Selection,,https://www.carrefour.com.ar/pimenton-carrefour-selection-tipo-espanol-75-g/p,https://carrefourar.vtexassets.com/arquivos/ids/228476/7798159718541_01.jpg?v=1771453463,588392,82728,366.41,366.41
Canela molida Alicante sobre 25 g.,Alicante,,https://www.carrefour.com.ar/canela-molida-alicante-sobre-25-g-690053/p,https://carrefourar.vtexassets.com/arquivos/ids/324354/7790150435380_01.jpg?v=1771444214,690053,83648,235.5,235.5
Pochoclo dulce Popcorn para microondas 95 g.,Popcorn,,https://www.carrefour.com.ar/pochoclo-dulce-popcorn-para-microondas-95-g/p,https://carrefourar.vtexassets.com/arquivos/ids/179458/7798031471120_02.jpg?v=1771443900,435614,3771,262.0,262.0
Mix de pimienta Carrefour Selection molinillo 50 g.,Carrefour Selection,,https://www.carrefour.com.ar/mix-de-pimienta-carrefour-selection-molinillo-50-g/p,https://carrefourar.vtexassets.com/arquivos/ids/228486/7798159718602_01.jpg?v=1771451430,588394,82731,607.23,607.23
Arroz preparado Gallo mix semillas dp 240 g.,Gallo,,https://www.carrefour.com.ar/arroz-preparado-gallo-mix-semillas-dp-240-g-716910/p,https://carrefourar.vtexassets.com/arquivos/ids/314381/7790070413789_02.jpg?v=1771452672,716910,127226,347.0,347.0
Puré de papas Maggi sabor 4 quesos en bolsa 100 g.,Maggi,,https://www.carrefour.com.ar/pure-de-papas-maggi-sabor-4-quesos-en-bolsa-100-g-710601/p,https://carrefourar.vtexassets.com/arquivos/ids/315405/8445290367587_02.jpg?v=1771433760,710601,114796,447.0,447.0
Condimento La Parmesana para carnes 20 g.,La Parmesana,,https://www.carrefour.com.ar/condimento-la-parmesana-para-carnes-20-g-398776-398776/p,https://carrefourar.vtexassets.com/arquivos/ids/246204/7796373114002_02.jpg?v=1771438066,398776,86336,93.3,93.3
Sal fina light Celusal salero 470 g.,Celusal,,https://www.carrefour.com.ar/sal-fina-light-celusal-salero-470-g/p,https://carrefourar.vtexassets.com/arquivos/ids/196627/7790072000086.jpg?v=1771448900,564542,4450,1094.0,1094.0
Vinagre de alcohol Menoyo 500 cc.,Menoyo,,https://www.carrefour.com.ar/vinagre-de-alcohol-menoyo-500-cc/p,https://carrefourar.vtexassets.com/arquivos/ids/182600/7790130000034_02.jpg?v=1771455879,181617,10553,128.0,128.0
Aceitunas verdes Yovinessa en rodajas doy pack 290 g.,Yovinessa,,https://www.carrefour.com.ar/aceitunas-verdes-yovinessa-en-rodajas-doy-pack-290-g/p,https://carrefourar.vtexassets.com/arquivos/ids/198883/7794770000041_02.jpg?v=1771447319,677857,45862,292.0,292.0
Aceite de oliva Lira en aerosol 120 g.,Lira,,https://www.carrefour.com.ar/aceite-de-oliva-lira-en-aerosol-120-g/p,https://carrefourar.vtexassets.com/arquivos/ids/204441/7790070231857_02.jpg?v=1771432680,682233,56882,568.0,568.0
Albahaca deshidratada Pergola 25 g. sin TACC,Pergola,"Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.",https://www.carrefour.com.ar/albahaca-deshidratada-pergola-25-g-sin-tacc/p,https://carrefourar.vtexassets.com/arquivos/ids/176123/7797234000335_02.jpg?v=1771428997,649788,12110,58.6,58.6
Maní japonés jamón Pehuamar bolsa 110 g.,Pehuamar,,https://www.carrefour.com.ar/mani-japones-jamon-pehuamar-bolsa-110-g/p,https://carrefourar.vtexassets.com/arquivos/ids/316594/7790310982945_E01.jpg?v=1771453204,676511,44304,353.0,353.0
Harina integral Chacabuco con legumbres 750 g.,Chacabuco,,https://www.carrefour.com.ar/harina-integral-chacabuco-con-legumbres-750-g-695289/p,https://carrefourar.vtexassets.com/arquivos/ids/311455/7799037145176_02.jpg?v=1771456188,695289,88974,315.0,315.0
Fideos spaghetti Bonalma 500 g.,Bonalma,,https://www.carrefour.com.ar/fideos-spaghetti-bonalma-500-g/p,https://carrefourar.vtexassets.com/arquivos/ids/197359/7798199870018_02.jpg?v=1771438596,675975,42998,449.0,449.0
Premezcla para ñoquis Mamá Cocina de papa 400 g.,Mamá Cocina,,https://www.carrefour.com.ar/premezcla-para-noquis-mama-cocina-de-papa-400-g/p,https://carrefourar.vtexassets.com/arquivos/ids/180204/7792180006752_02.jpg?v=1771453490,593724,5256,344.0,344.0
Mayonesa Dánica doy pack 1 l.,Dánica,,https://www.carrefour.com.ar/mayonesa-danica-doy-pack-1-l/p,https://carrefourar.vtexassets.com/arquivos/ids/228252/7791620187167_02.jpg?v=1771433181,7961,82626,584.0,584.0
Gelatina Royal sabor naranja 22 g.,Genérico,"Encontrá en Royal la mejor opción para preparar recetas como más te guste: en porciones individuales, con frutas, postres, o como vos elijas ¡Es muy fácil! Conocé nuestra amplia variedad de sabores en su versión clásica o baja en calorías y disfrutá de algo rico, refrescante y con mucho sabor a fruta.",https://www.carrefour.com.ar/gelatina-royal-sabor-naranja-22-g-714812/p,https://carrefourar.vtexassets.com/arquivos/ids/327197/7622201820473_E01.jpg?v=1771450027,714812,121471,153.92,153.92
Postre light Exquisita vainilla en sobre 50 g.,Exquisita,,https://www.carrefour.com.ar/postre-light-exquisita-vainilla-en-sobre-50-g-695647/p,https://carrefourar.vtexassets.com/arquivos/ids/312425/7790070417978_E01.jpg?v=1771450842,695647,89272,169.0,169.0
Sopa crema de choclo Alicante sobre 69 g.,Alicante,,https://www.carrefour.com.ar/sopa-crema-de-choclo-alicante-sobre-69-g-698993/p,https://carrefourar.vtexassets.com/arquivos/ids/324317/7790150440131_E01.jpg?v=1771456074,698993,93759,235.5,235.5
Mix especias Alicante criollo sobre 25 g.,Alicante,,https://www.carrefour.com.ar/mix-especias-alicante-criollo-sobre-25-g/p,https://carrefourar.vtexassets.com/arquivos/ids/324363/7790150532300_01.jpg?v=1771445394,687663,79953,195.0,195.0
Fideos tallarines fetuccini n2 Punta Mogotes 500 g.,Punta Mogotes,,https://www.carrefour.com.ar/fideos-tallarines-fetuccini-n2-punta-mogotes-500-g-691848/p,https://carrefourar.vtexassets.com/arquivos/ids/231858/7793860000022_02.jpg?v=1771445752,691848,84890,286.0,286.0
Helado Exquisita de chocolate fortificado 55 g.,Exquisita,,https://www.carrefour.com.ar/helado-exquisita-de-chocolate-fortificado-55-g/p,https://carrefourar.vtexassets.com/arquivos/ids/327736/7790070419125_E02.jpg?v=1771453399,688350,82999,113.5,113.5
Fideos spaghetti Barilla n5 500 g.,Barilla,,https://www.carrefour.com.ar/fideos-spaghetti-barilla-n5-500-g/p,https://carrefourar.vtexassets.com/arquivos/ids/178897/8076800195057_02.jpg?v=1771442623,305747,23564,1475.0,1475.0
Fideos fusilli Bonalma 500 g.,Bonalma,,https://www.carrefour.com.ar/fideos-fusilli-bonalma-500-g/p,https://carrefourar.vtexassets.com/arquivos/ids/197361/7798199870032_02.jpg?v=1771439790,675977,42965,449.0,449.0
Canela molida Dos Anclas 30 g.,Dos Anclas,,https://www.carrefour.com.ar/canela-molida-dos-anclas-30-g-31091/p,https://carrefourar.vtexassets.com/arquivos/ids/188634/7792900009346_02.jpg?v=1771417054,160236,24305,299.5,299.5
Fideos fusilli Wakas arroz con maíz 250 g. sin TACC,Wakas,"Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.",https://www.carrefour.com.ar/fideos-fusilli-wakas-arroz-con-maiz-250-g-sin-tacc/p,https://carrefourar.vtexassets.com/arquivos/ids/234569/7798031470024_02.jpg?v=1771456229,600923,13210,436.0,436.0
Aceituna verde rellena Cebila doy pack 180 g.,Cébila,,https://www.carrefour.com.ar/aceituna-verde-rellena-cebila-doy-pack-180-g/p,https://carrefourar.vtexassets.com/arquivos/ids/256450/7792070001386_01.jpg?v=1771453532,680014,52599,253.5,253.5
Sopa de fideos con vegetales Alicante 72 g.,Alicante,,https://www.carrefour.com.ar/sopa-de-fideos-con-vegetales-alicante-72-g-698995/p,https://carrefourar.vtexassets.com/arquivos/ids/324420/7790150440438_E01.jpg?v=1771428443,698995,93784,235.5,235.5
Pochoclo Rakan caramel bolsa 150 g.,Rakan,,https://www.carrefour.com.ar/pochoclo-rakan-caramel-bolsa-150-g-692806/p,https://carrefourar.vtexassets.com/arquivos/ids/232695/737186263126_02.jpg?v=1771434617,692806,85213,513.0,513.0
Harina integral fina Chacabuco 1 kg.,Chacabuco,,https://www.carrefour.com.ar/harina-integral-fina-chacabuco-1-kg/p,https://carrefourar.vtexassets.com/arquivos/ids/311450/7799037060226_02.jpg?v=1771452658,689908,83407,250.0,250.0
Alcaparras Darama 100 g.,Darama,,https://www.carrefour.com.ar/alcaparras-darama-100-g/p,https://carrefourar.vtexassets.com/arquivos/ids/170058/7790377007094_02.jpg?v=1771416472,377635,4824,712.0,712.0
Premezcla para pizza Blancaflor 400 g.,Blancaflor,,https://www.carrefour.com.ar/premezcla-para-pizza-blancaflor-400-g/p,https://carrefourar.vtexassets.com/arquivos/ids/207570/7790070507921_01.jpg?v=1771453856,678022,45932,345.0,345.0
Fideos tirabuzones La morocha en bolsa 500 g.,La Morocha,,https://www.carrefour.com.ar/fideos-tirabuzones-la-morocha-en-bolsa-500-g-515407/p,https://carrefourar.vtexassets.com/arquivos/ids/318116/7794080000045_02.jpg?v=1771454162,515407,140416,199.0,199.0
Aceitunas verdes Nucete descarozadas 160 g.,Nucete,,https://www.carrefour.com.ar/aceitunas-verdes-nucete-descarozadas-160-g/p,https://carrefourar.vtexassets.com/arquivos/ids/256403/7792070000556_01.jpg?v=1771440264,12459,3657,511.0,511.0
Duraznos en mitades Alco 820 g.,Alco,,https://www.carrefour.com.ar/duraznos-en-mitades-alco-820-g/p,https://carrefourar.vtexassets.com/arquivos/ids/188409/7798132920398_02.jpg?v=1771453531,662885,17534,600.0,600.0
Sal fina Dos Anclas 250 g.,Dos Anclas,,https://www.carrefour.com.ar/sal-fina-dos-anclas-250-g/p,https://carrefourar.vtexassets.com/arquivos/ids/181474/7792900634227_02_nuevopack.jpg?v=1771451555,606974,5345,373.16,373.16
Goma xántica Onza De Oro sin TACC 50 g.,Onza De Oro,"Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.",https://www.carrefour.com.ar/goma-xantica-onza-de-oro-sin-tacc-50-g/p,https://carrefourar.vtexassets.com/arquivos/ids/188348/7797234000045_02.jpg?v=1771422731,649805,12461,365.0,365.0
Condimento para arroz Pergola 25 g. sin TACC,Pergola,"Si creés que podés ser celíaco/a, consultá a tu médico/a. Si tu diagnóstico es la celiaquía, llevá una dieta libre de gluten.",https://www.carrefour.com.ar/condimento-para-arroz-pergola-25-g-sin-tacc/p,https://carrefourar.vtexassets.com/arquivos/ids/176147/7797234000755_01.jpg?v=1771433115,649791,13677,52.3,52.3
Mix de semillas Genser ensaladas y sopas 150 g.,Genser,,https://www.carrefour.com.ar/mix-de-semillas-genser-ensaladas-y-sopas-150-g/p,https://carrefourar.vtexassets.com/arquivos/ids/181315/7793433000671_02.jpg?v=1771453408,638406,10969,443.0,443.0
Aceitunas negras Nucete 200 g.,Nucete,,https://www.carrefour.com.ar/aceitunas-negras-nucete-200-g/p,https://carrefourar.vtexassets.com/arquivos/ids/256399/7792070000532_01.jpg?v=1771447096,10233,23885,479.0,479.0
Mayonesa liviana Hellmanns doy pack 950 g.,Hellmanns,"Encontrá en Royal la mejor opción para preparar recetas como más te guste: en porciones individuales, con frutas, postres, o como vos elijas ¡Es muy fácil! Conocé nuestra amplia variedad de sabores en su versión clásica o baja en calorías y disfrutá de algo rico, refrescante y con mucho sabor a fruta.",https://www.carrefour.com.ar/mayonesa-liviana-hellmanns-doy-pack-950-g-717831/p,https://carrefourar.vtexassets.com/arquivos/ids/309451/7794000007086_E02.jpg?v=1771454156,717831,138017,625.0,625.0
Aceite de oliva Cañuelas extra virgen intenso 500 cc.,Cañuelas,,https://www.carrefour.com.ar/aceite-de-oliva-canuelas-extra-virgen-intenso-500-cc-43594/p,https://carrefourar.vtexassets.com/arquivos/ids/167035/7792180005212_02.jpg?v=1771454695,575445,16101,1230.0,1230.0
Aderezo Not cream cheese 210 g.,NotCo,,https://www.carrefour.com.ar/aderezo-not-cream-cheese-210-g-709097/p,https://carrefourar.vtexassets.com/arquivos/ids/263203/7798342151247_01.jpg?v=1771451484,709097,107609,445.0,445.0
