producto|marca|descripcion|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
Protectores diarios Carefree todos los días x 80 uni|Carefree|"Los protectores diarios CAREFREE® Todos los Días Compact son ideales para ser usados durante los 21 días que no estás en tu periodo menstrual. Tienen una exclusiva tela micro porosa que permite que el aire pase 3 veces más* que con un protector diario convencional y así puedas dejar que tu piel respire naturalmente.
Los protectores CAREFREE® Todos los Días Compact están evaluados ginecológicamente para que puedas usarlos diariamente y te sientas limpia, fresca y cómoda todos los días. Además su superficie es delicadamente suave porque está hecho con lo mejor del algodón y no tiene perfume. Contiene neutralizador de olores para que te sientas más segura todo el día, todos los días."|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-carefree-todos-los-dias-x-80-uni-691802/p|691802|84764|926.0|926.0
Shampoo Algabo detox eco pack 930 cc.|Algabo||Perfumeria|https://www.carrefour.com.ar/shampoo-algabo-detox-eco-pack-930-cc-694261/p|694261|86318|249.5|249.5
Toalla femenina esencial con alas Kotex x 16 uni|Kotex||Perfumeria|https://www.carrefour.com.ar/toalla-femenina-esencial-con-alas-kotex-x-16-uni/p|683383|59935|506.0|506.0
Antitranspirante roll-on Dove original 90 g.|Dove|"Sin importar lo que hagas, un antitranspirante confiable te ayuda a sentirte más segura siempre. Gracias a nuestra nueva fórmula, el antitranspirante en aerosol Dove Original  te protege por hasta 48 horas. La protección antitranspirante y el cuidado de las axilas se combinan con este aerosol suave para tu piel.

Su fórmula contiene ¼ de crema humectante y ahora está enriquecido con óleo protector de origen natural que ayuda a hidratar la piel de tus axilas y es perfecto para el cuidado de la piel. Además, este efectivo antitranspirante elimina el sudor y el olor de las axilas durante 48 horas. Si buscas un antitranspirante en aerosol que combine protección y cuidado, no sigas buscando. La fórmula de este antitranspirante humectante es el complemento perfecto para tu rutina de cuidado corporal, ya que deja tus axilas suaves, frescas y saludables, y te permite empezar tu día con confianza.
Un aroma clásico y natural: con notas sutiles y frescas, la clásica fragancia Dove le dará una sensación de alivio a tu rutina de cuidado corporal cuando lo necesites.
Nuestra misión es ayudar a las mujeres a elevar su autoestima y desarrollen todo su potencial. Los antitranspirantes de Dove ofrecen una protección efectiva y son más suaves para tu piel*. Sentite libre y segura de tus axilas.

Además, está empaquetado en metal reciclable y no daña la capa de ozono, por lo que podés obtener la protección que necesitas sin dudarlo. Una rutina de cuidado libre de crueldad: por más de 30 años hemos usado métodos sin animales para determinar la seguridad de nuestros productos e ingredientes. Dove está certificada como Cruelty-free por PETA, la organización de derechos de los animales más grande del mundo, así que podés confiar en que Dove no hace, ni hará, pruebas en animales en ningún lugar del mundo.
 Instrucciones de uso: Aprovechar al máximo el antitranspirante Roll-On Dove Original, solo tenes que destapar y aplicar en cada axila.
*Vs competencia"|Perfumeria|https://www.carrefour.com.ar/antitranspirante-roll-on-dove-original-90-g-679491/p|679491|51492|407.0|407.0
Jabón lavanda y óleos Nivea para todo  tipo de piel x3 125 g.|Nivea|El Jabón Lavanda y Óleos NIVEA cuida, suaviza e hidrata la piel. Su fórmula contiene aceites vegetales e hidratantes. Además, posee una deliciosa fragancia de lavanda que deja la piel delicadamente perfumada, incluso después del baño.  Es adecuado para todo tipo de pieles|Perfumeria|https://www.carrefour.com.ar/jabon-lavanda-y-oleos-nivea-para-todo--tipo-de-piel-x3-125-g-708444/p|708444|106804|574.0|574.0
Shampoo nutritivo Pantene Pro-V miracles colágeno nutre y revitaliza 400 ml.|Pantene|"¿Buscás una reparación y nutrición profunda al toque para tu pelo? La colección Pantene Colágeno Nutre y Revitaliza te ayudará. Contiene colágeno, Pro-Vitamina B5 y aceite de macadamia que nutre profundamente tu pelo dejándolo suave, brillante y liviano al toque.

Esta fórmula le permitirá al pelo, que es estilizado a diario, lograr una reparación y nutrición profunda y duradera de raíz a puntas para una buena recuperación del pelo. El colágeno es ideal para regenerar, fortalecer y darle elasticidad el pelo, ya que repone las proteínas de la capa protectora del pelo que el uso frecuente de herramientas de calor y procesos químicos remueve.

El Shampoo Nutritivo Pantene Cólageno Nutre y Revitaliza sin sal&apos; cuenta con lípidos y antioxidantes que se absorben instantánea y profundamente. Su fórmula con un aroma irresistible proporcionará una nutrición profunda para revitalizar el pelo sin dejarlo pesado.

¡Decile adiós al frizz y las puntas abiertas! Nutrición Profunda con Pantene Colágeno."|Perfumeria|https://www.carrefour.com.ar/shampoo-nutritivo-pantene-pro-v-miracles-colageno-nutre-y-revitaliza-400-ml-708301/p|708301|106577|1445.0|1445.0
Repelente para mosquitos Off! extra duración aerosol 170 cc.|Off|"¡La protección más completa contra los mosquitos! *Perfecto para: Jardín, Playa, Camping, Pesca, Senderismo, Organización de eventos

Beneficios:
*Repele Insectos: Repele mosquitos que pueden transmitir el virus del dengue, del Zika o la fiebre chikungunya.
*Aerosol: Permite una aplicación fácil con un movimiento continuo de lado a lado.
*Deet 25%: Formulado con 25% de DEET, brinda hasta 12 horas de protección contra los mosquitos. (*97% de efectividad por hasta 12 horas)
*Resistente aún en condiciones de transpiración

*Instrucciones de Uso:
Agite bien el envase antes de usar. No aplicar debajo de la ropa. No aplicar sobre lastimaduras, quemaduras o piel irritada. Rocíe la piel o ropa a tratar con un movimiento que barra toda la superficie.

PARA APLICAR EN LA CARA: Rocíe la palma de la mano y disperse el producto en la cara y cuello. Evite el contacto con ojos y labios. En caso de ocurrir lávelos con agua."|Perfumeria|https://www.carrefour.com.ar/repelente-para-mosquitos-off-extra-duracion-aerosol-170-cc-703711/p|703711|98989|791.0|791.0
Jabón en pan Zorro clasico 150 g.|Zorro||Perfumeria|https://www.carrefour.com.ar/jabon-en-pan-zorro-clasico-150-g-707974/p|707974|106200|152.5|152.5
Toalla femenina Nosotras nocturna suave ras x 14 uni|Nosotras|Toalla Nosotras Buenas Noches tela tipo algodón x 14 unidades, 8 cms más larga que una toalla normal y centro elevado para mayor absorción.|Perfumeria|https://www.carrefour.com.ar/toalla-femenina-nosotras-nocturna-suave-ras-x-14-uni-697149/p|697149|91918|480.0|480.0
Desodorante antitranspirante femenino Nivea black &amp; white invisible toque de seda spray 150 ml.|Nivea|El Desodorante antitranspirante femenino NIVEA Black &amp; White Invisible Toque de Seda en aerosol brinda 48 horas de protección con una fragancia refrescante de larga duración. Además, no deja manchas blancas en la ropa negra y reduce las manchas amarillas en la ropa blanca. De esta manera el negro queda negro y, por primera vez, el blanco queda blanco por más tiempo. Su fórmula contiene activos hidratantes que dejan la piel más suave. Es adecuado para todo tipo de pieles.|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-femenino-nivea-black-y-white-invisible-toque-de-seda-spray-150-ml/p|689525|83123|503.48|503.48
Jabón líquido Algabo green tea repuesto 300 cc.|Algabo||Perfumeria|https://www.carrefour.com.ar/jabon-liquido-algabo-green-tea-repuesto-300-cc/p|547861|3390|247.5|247.5
Toalla femenina con alas Carrefour x 16 uni|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/toalla-femenina-con-alas-carrefour-x-16-uni/p|680876|55396|282.0|282.0
Desodorante Rexona efficient original en talco 100 g.|Rexona|¿Bajar y subir escaleras, caminar al colectivo, idas y vueltas por la ciudad? Tus pies también necesitan estar frescos y secos durante todo el día. La transpiración de los pies es cuatro veces mayor al de tus axilas, lo que equivale a aproximadamente 284 ml de tu transpiración en un día, por lo que, muchas veces, los pies necesitan protección extra. El desodorante para pies Rexona Efficient Original en talco está especialmente formulado para detener la transpiración y el olor producido por los pies. Su fórmula permite tener 48 hs de protección. El Desodorante antitranspirante Rexona Efficent combate el mal olor, elimina el 99% de las bacterias y te protege con su triple acción contra el mal olor. Es un desodorante para pies antibacterial, el cual te protegerá en todo momento y te brinda una mejor higene en tus pies. Aplica los desodorantes para pies diariamente en tus pies limpios y secos antes de ponerte las medias y los zapatos, tus pies van a permanecer secos y sin olor durante todo el día. ¡Todo lo que tus pies necesitan para moverte con confianza por la ciudad! Disponible en versión talco y en aerosol. Para un mejor uso: Aplique directamente sobre los pies y en el interior del calzado. Para conocer más sobre los productos Rexona Efficent, entrá al sitio web: www.rexona.ar y descubrí todas las formas en las que podés proteger tu piel de los malos olores. La protección que conoces, también para los pies. Rexona no te abandona.|Perfumeria|https://www.carrefour.com.ar/desodorante-rexona-efficient-original-en-talco-100-g-699263/p|699263|94910|359.0|359.0
Jabón de tocador Lux rosas francesas 125 g. x 3 uni|Lux|Disfrutá la fragancia y el cuidado de Lux Botanicals Rosas Francesas para una piel irresistiblemente más suave. El jabón de tocador Lux Botanicals Rosas Francesas es la solución para una piel renovada y con una exquisita fragancia con notas de rosas francesas. La barra de jabón Lux hidrata profundamente, dejando la piel radiante y suavemente perfumada. El nuevo Lux Botanicals Rosas Francesas viene también en presentación individual. Es un jabón con glicerina, sin contener parabenos combinando lo mejor de las fragancias delicadas con el cuidado e higiene que tu piel necesita. ¡Además, de su fragancia, el jabón en barra Lux genera una espuma cremosa transformando el momento del baño en uno incomparable para sentirte única, delicada y radiante todos los días! Este jabón en barra contiene vitaminas C &amp; E.  ¿CÓMO USARLO? i. Frotar suavemente el producto entre las manos o la esponja hasta obtener espuma. ii. Masajear tu cuerpo para una piel renovada y perfumada todos los días. iII. Aprovechá el toque aterciopelado de tu piel con Lux Botanical Rosas Francesas. ¡Usá el jabón tocador Lux Botanicals Rosas Francesas en barra y disfrutá de una piel renovada! Descubrí también los jabones líquidos Lux Botanicals en sus diferentes variedades y exquisitas fragancia.|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-lux-rosas-francesas-125-g-x-3-uni-703980/p|703980|99286|642.0|642.0
Protectores diarios Carrefour anatómicos 80 u.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-carrefour-anatomicos-80-u/p|446619|14558|614.0|614.0
Acondicionador Elvive dream long liss 400 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/acondicionador-elvive-dream-long-liss-400-cc/p|659568|9662|744.03|744.03
Shampoo Elvive dream long liss 400 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/shampoo-elvive-dream-long-liss-400-cc/p|659565|10333|746.73|746.73
Pañuelos descartables Elite 75 u.|Elite||Perfumeria|https://www.carrefour.com.ar/panuelos-descartables-elite-75-u/p|567605|21716|199.0|199.0
Acondicionador Sedal ceramidas 650 cc.|Sedal|Acondicionador Sedal Ceramidas, hará que tu cabello luzca siempre vivo, suave y principalmente intacto y radiante. Ahora con su nueva fórmula con ceramidas, retinol y colágeno. El Acondicionador Sedal Ceramidas, gracias a esta nueva fórmula y el proceso de Infusión Activa, una combinación exclusiva de un óleo, una proteína y una vitamina, pensada para las necesidades de tu cabello, que fusiona: ceramidas (conocidas por fortalecer el cabello), retinol (conocido por sus propiedades que nutren desde la raíz hasta las puntas) y colágeno (conocido por hidratar el cabello). Esta fórmula con poderosos ingredientes ayuda a hidratar y nutrir tu cabello desde la raíz hasta la punta, así como lograr generar una fuerte y duradera hidratación y el fortalecimiento de las fibras capilares de tu cabello. Recordá usar la línea completa de Sedal Ceramidas para un mejor rendimiento de los efectos de la nueva fórmula con infusión activa: Sedal Shampoo Ceramidas, Sedal Acondicionador Ceramidas y Sedal Crema para peinar Ceramidas. No dejes de probar nuestra gran variedad líneas de Shampoo, Acondicionador y Tratamiento como lo son Ceramidas, Crema Balance, Liso Perfecto, Colágeno, Hialurónico, Control Caspa y Rizos Definidos. Cada línea cumple un tratamiento diferente según tus necesidades, lo único en común: tu cabello siempre se verá espléndido. Certificación PETA: Globalmente, Sedal no testea en animales.|Perfumeria|https://www.carrefour.com.ar/acondicionador-sedal-ceramidas-650-cc-715042/p|715042|121892|1030.0|1030.0
Toallas femeninas Siempre Libre especial x 8 uni|Siempre Libre|Formato que se ajusta a tus movimientos y a cualquier ropa interior.; Con cápsulas de gel que absorben rápidamente el flujo, manteniéndolo lejos del contacto con tu cuerpo; Agentes naturales que neutralizan posibles olores de la menstruación|Perfumeria|https://www.carrefour.com.ar/toallas-femeninas-siempre-libre-especial-x-8-uni-691286/p|691286|84476|265.33|265.33
Hisopos de algodón Q-soft familiar x 100 uni|Q-Soft||Perfumeria|https://www.carrefour.com.ar/hisopos-de-algodon-q-soft-familiar-x-100-uni/p|498754|55409|346.0|346.0
Toallas femeninas Siempre Libre adapt plus noche y día suave alas x 16 uni|Siempre Libre|Cuida la salud de tu zona íntima manteniendo el pH natural, previniendo la proliferación de bacterias2 y brindandote una sensación fresca; Tecnología de canales exclusivos para una rápida absorción haciendote sentir seca y fresca.; Ultra suave: hecho con 70% de materiales de origen natural y sin colorantes; Extra protección: 5cm más larga4;Ideal para la noche y flujos intensos por su capacidad de absorción y de gel Superabsorbente.|Perfumeria|https://www.carrefour.com.ar/toallas-femeninas-siempre-libre-adapt-plus-noche-y-dia-suave-alas-x-16-uni-690339/p|690339|83849|727.0|727.0
Sensodyne extra fresh blanqueador 90 g.|Sensodyne|Sensodyne Blanqueador Extra Fresh es una pasta dental especialmente formulada para el alivio de la sensibilidad dental. Su acción blanqueadora ayuda a remover manchas y ofrece protección 24 horas contra la sensibilidad, los 7 días de la semana con el cepillado diario, 2 veces al día.|Perfumeria|https://www.carrefour.com.ar/sensodyne-extra-fresh-blanqueador-90-g/p|524337|13908|768.84|768.84
Protectores diarios Carrefour anatómicos 20 u.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_toallitas.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/protectores-diarios-carrefour-anatomicos-20-u/p|266201|19463|175.0|175.0
Acondicionador Pantene Pro-V miracles colágeno nutre y revitaliza 400 ml.|Pantene|"La colección Pantene Colágeno Nutre y Revitaliza formulada con colágeno para pelo, Pro-Vitamina B5 y Aceite de Macadamia llegó para nutrir profundamente tu pelo dejándolo suave y brillante al toque.

Logra, en el pelo que es estilizado a diario, una reparación y nutrición profunda duradera desde la raíz del pelo hasta las puntas gracias a su fórmula con colágeno. La colección también ayuda a regenerar, nutrir, fortalecer, controlar el frizz del pelo y las puntas abiertas y darle elasticidad al pelo dañado debido a los estilizados constantes.

El Acondicionador sin sal&apos; Pantene Colágeno Nutre y Revitaliza contiene ingredientes acondicionadores activos que lubrican el pelo para una sensación de suavidad inigualable, potenciando los beneficios de rescate y nutrición del shampoo.

¡Decile adiós al frizz y las puntas abiertas! Nutrición Profunda con Pantene Colágeno."|Perfumeria|https://www.carrefour.com.ar/acondicionador-pantene-pro-v-miracles-colageno-nutre-y-revitaliza-400-ml-708302/p|708302|106584|1445.0|1445.0
Toalla femenina Nosotras clásica suave x 16 uni|Nosotras|Toalla Nosotras Clásica tela tipo algodón x 16 unidades. Con nueva tecnología CURV que se adapta a tu cuerpo único, con alas asimétricas para mayor comodidad y 3 zona de absorción inteligentes. Limpia, seca, segura y confiada todo el tiempo.|Perfumeria|https://www.carrefour.com.ar/toalla-femenina-nosotras-clasica-suave-x-16-uni-697147/p|697147|91956|313.5|313.5
Sensodyne limpieza profunda 90 g.|Sensodyne|Sensodyne Limpieza Profunda es una pasta dental en gel especialmente desarrollada para aliviar la sensibilidad dental.|Perfumeria|https://www.carrefour.com.ar/sensodyne-limpieza-profunda-90-g/p|632485|12644|703.0|703.0
Cepillo de Dientes Colgate Essencial Clean Suave 1 uni|Colgate|Extra limpieza, extra frescura|Perfumeria|https://www.carrefour.com.ar/cepillo-de-dientes-colgate-essencial-clean-suave-1-uni-646176/p|646176|19741|102.0|102.0
Toalla femenina normal suave Ladysoft x 16 uni|Ladysoft||Perfumeria|https://www.carrefour.com.ar/toalla-femenina-normal-suave-ladysoft-x-16-uni/p|681688|56422|528.0|528.0
Pasta Dental Colgate Kids Teen Titans  g.o 60 g.|Colgate|Con los personajes de Teen Titans la diversión está asegurada. El interior del empaque proporciona páginas para colorear. Gel dental con flúor activo clínicamente probado, fortalece el esmalte de los dientes dejándolos protegidos. Sabor a fresa delicioso y refrescante.|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-kids-teen-titans-go-60-g-674799/p|674799|40468|188.0|188.0
Jabón de tocador Carrefour tricolor 3 x 90 g.|Carrefour|&lt;img src=&quot;https://contenidos.carrefour.com.ar/carrefourproductos/contenidocrf/Cenefas_jabon_tocador.jpg&quot; alt=&quot;Imagen Samsung&quot; style=&quot;width:100%; display:block; margin: 20px auto 20px&quot;/&gt;|Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-carrefour-tricolor-3-x-90-g/p|471910|20368|211.58|211.58
Desodorante antitranspirante femenino Nivea protect &amp; care spray 150 ml.|Nivea|El Desodorante antitranspirante femenino NIVEA Protect &amp; Care en aerosol brinda 48 horas de protección. Además, ofrece el equilibrio perfecto entre la protección y el cuidado único de NIVEA, con una fragancia inspirada en NIVEA Creme. El antitranspirante es adecuado para todo tipo de pieles.|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-femenino-nivea-protect-y-care-spray-150-ml/p|582679|11465|602.0|602.0
Hisopos Q-soft estuche x 75 uni|Q-Soft||Perfumeria|https://www.carrefour.com.ar/hisopos-q-soft-estuche-x-75-uni/p|394123|55400|233.5|233.5
Pasta dental Sensodyne original 90 g.|Sensodyne|Sensodyne Original es una pasta dental sin flúor de uso diario que ayuda a controlar y prevenir la sensibilidad, generando una protección que se incrementa en cada cepillado y se mantiene con su uso continuo.|Perfumeria|https://www.carrefour.com.ar/pasta-dental-sensodyne-original-90-g/p|434209|9250|687.0|687.0
Repuestos para máquina de afeitar Gillette Mach 3 turbo 2 u.|Gillette|Buscás afeitarte con menos irritación*? Pasa al siguiente nivel con MACH3 Turbo, Obtené una afeitada más al ras y menos sensación de irritación.|Perfumeria|https://www.carrefour.com.ar/repuestos-para-maquina-de-afeitar-gillette-mach-3-turbo-2-u-42098/p|332143|16203|744.0|744.0
Pasta dental Colgate original 180 g.|Colgate|"&quot;Nueva pasta dental Colgate Original. Actúa en todas las superficies de los dientes fortaleciéndolas, para una completa protección contra las caries. Contiene un tubo 100% reciclable y una nueva fórmula con mayor concentración de Carbonato de Calcio precipitado, para dientes más fuertes y protegidos.
Actúa en todas las superficies de los dientes fortaleciéndolas, para una completa protección contra las caries.
Cepíllese adecuadamente los dientes después de cada comida, tres veces al día o según la recomendación de su odontólogo. Enjuague completamente después del cepillado. &quot;"|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-original-180-g-717305/p|717305|131116|858.0|858.0
Acondicionador hidra hialuronico Elvive 750 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/acondicionador-hidra-hialuronico-elvive-750-cc/p|680396|55083|1555.0|1555.0
Máscara capilar Dove 1 minuto nutrición 300 g.|Dove|Las Máscaras de Tratamiento Dove 1 minuto incluyen diferentes Factores de Nutrición, cada uno diseñado para cumplir con los requisitos de nutrición del cabello con diferentes niveles de  daño, a partir de una potente mezcla de nutrición activa en solo 1 minuto. El Factor de Nutrición 60+ está diseñado para cabellos expuestos a agresiones químicas tales como decoloración, coloración y alisado.La máscara brinda un cuidado profundo para el cabello y está especialmente diseñada para reparar este tipo de daño.*El uso de la crema para el pelo, Dove 1 minuto brinda un nivel extra de cuidado, además de beneficios adicionales de modelado y control gracias a su fórmula superior caracterizada por tener:SILICONAS: las siliconas se adsorben sobre la superficie del cabello formando una fina película, suavizando y lubricando la fibra capilar, brindando brillo  alineamiento. Una fórmula revolucionaria, la cual brinda una performance superior en suavidad y lubricación cuando el cabello está mojado, así como desenredo superior y facilidad de peinado, reduciendo él quiebre del cabello.ACTIVOS DE REPARACIÓN DE KERATINA: son un blend único de pequeñas moléculas que penetran profundamente dentro de la fibra capilar para fortalecer y reparar su estructura interna.HUMECTANTES: los humectantes promueve la absorción de agua ayudando a mantener la hidratación del cabello, brindando suavidad y alisamiento a la fibra.Además las Máscaras de Tratamiento 1 minuto te brinda una EXPERIENCIA DE USO SUPERIOR: - En la ducha: cabello muy suave al enjuagar y cuando está mojado. Rendimiento superior en absorción y desenredado.- Fuera de la ducha: rendimiento superior en los atributos relacionados con daño y modelado. Formulaciones altamente acondicionadoras que brindan suavidad mejorada, brillo, control de frizz, alineación del cabello y reparación del daño.|Perfumeria|https://www.carrefour.com.ar/mascara-capilar-dove-1-minuto-nutricion-300-g/p|654288|11079|713.0|713.0
Desodorante antitranspirante femenino Nivea black pearl spray 150 ml.|Nivea|El Desodorante antitranspirante femenino NIVEA Black Pearl en aerosol brinda una máxima protección durante 48 horas. Gracias a su innovadora fórmula con Extracto de Perlas y Arcilla Natural, las axilas lucirán suaves y con un tono parejo. Está probado en todo tipo de pieles, es ideal para pieles normales.|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-femenino-nivea-black-pearl-spray-150-ml/p|687731|80415|503.48|503.48
Jabon de tocador Carrefour liquido skin care dp 300 cc.|Carrefour||Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-carrefour-liquido-skin-care-dp-300-cc/p|607219|21876|239.0|239.0
Desodorante antitranspirante Nivea men dry fresh spray 150 ml.|Nivea|El Desodorante antitranspirante NIVEA MEN Dry Fresh en aerosol ofrece 48 horas de protección y un efecto seco para una sensación duradera de piel seca. Además, posee una fragancia refrescante. Es adecuado para todo tipo de pieles.|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-nivea-men-dry-fresh-spray-150-ml/p|689138|82597|543.08|543.08
Desodorante antitranspirante femenino Nivea pearl &amp; beauty roll on 50 ml.|Nivea|El Desodorante antitranspirante femenino NIVEA Pearl &amp; Beauty Roll On brinda una máxima protección durante 48 horas. Gracias a su innovadora fórmula con Extracto de Perlas y Arcilla Natural, las axilas lucirán suaves y con un tono parejo. Está probado en todo tipo de pieles, es ideal para pieles normales.|Perfumeria|https://www.carrefour.com.ar/desodorante-antitranspirante-femenino-nivea-pearl-y-beauty-roll-on-50-ml/p|444783|42783|368.0|368.0
Jabón de tocador Campos Verdes frescura 3 x 120 g.|Campos Verdes||Perfumeria|https://www.carrefour.com.ar/jabon-de-tocador-campos-verdes-frescura-3-x-120-g-707255/p|707255|105815|346.0|346.0
Shampoo Sedal ceramidas 650 cc.|Sedal|Shampoo Sedal Ceramidas, hará que tu cabello luzca siempre vivo, suave y principalmente intacto y radiante. Ahora con su nueva fórmula con ceramidas, retinol y colágeno. El Shampoo Sedal Ceramidas, gracias a esta nueva fórmula y el proceso de Infusión Activa, una combinación exclusiva de un óleo, una proteína y una vitamina, pensada para las necesidades de tu cabello, que fusiona: ceramidas (conocidas por fortalecer el cabello), retinol (conocido por sus propiedades que nutren desde la raíz hasta las puntas) y colágeno (conocido por hidratar el cabello). Esta fórmula con poderosos ingredientes ayuda a hidratar y nutrir tu cabello desde la raíz hasta la punta, así como lograr generar una fuerte y duradera hidratación y el fortalecimiento de las fibras capilares de tu cabello. Recordá usar la línea completa de Sedal Ceramidas para un mejor rendimiento de los efectos de la nueva fórmula con infusión activa: Sedal Shampoo Ceramidas, Sedal Acondicionador Ceramidas y Sedal Crema para peinar Ceramidas. No dejes de probar nuestra gran variedad líneas de Shampoo, Acondicionador y Tratamiento como lo son Ceramidas, Crema Balance, Liso Perfecto, Colágeno, Hialurónico, Control Caspa y Rizos Definidos. Cada línea cumple un tratamiento diferente según tus necesidades, lo único en común: tu cabello siempre se verá espléndido. Certificación PETA: Globalmente, Sedal no testea en animales.|Perfumeria|https://www.carrefour.com.ar/shampoo-sedal-ceramidas-650-cc-715056/p|715056|121875|1030.0|1030.0
Shampoo Dove fuerza+bambú 300 ml.|Dove|Shampoo Dove REAL Poder de las Plantas FUERZA + BAMBÚ: Nutre y fortalece el cabello desde la raíz hasta las puntas, para que crezca fuerte, suave y resistente.Su fórmula a base de plantas contiene hasta 95% de ingredientes de origen natural. Certificado por PETA: no testeado en animales. Dove REAL Poder de las Plantas Fuerza + Bambú no es un shampoo más. Es la 1° línea natural a base de plantas sin siliconas, sulfatos, parabenos ni colorantes. Posee una fragancia 100% de origen natural para brindarte todo el aroma y naturalidad del bambú a tu cabello. Dove FUERZA+ BAMBÚ actúa sobre el pelo débil y quebradizo, dejando tu pelo fuerte y saludable. Viene en un envase de plástico 100% reciclado que además ¡es reciclable! La línea de productos para el cabello Dove Poder de las Plantas está especialmente dirigido a personas que buscan naturalidad e ingredientes naturales en los productos que le aporten un cuidado y nutrición superior. ¿Lavado con espuma o libre de sulfatos? Elegí los dos. 1° línea natural a base de plantas. El Poder del las Plantas se une al cuidado de siempre de Dove. Sentí tu pelo mucho más nutrido y fuerte con el Shampoo Dove REAL Poder de las Plantas Fuerza+ Bambú Poder de las Plantas. Para obtener los mejores resultados, utilizá tu shampoo de cabello junto al Acondicionador Dove REAL Poder de las Plantas Fuerza + Bambú y Máscara de Tratamiento Dove REAL Poder de las Plantas Fuerza + Bambú contra el quiebre.  Probá el poder de las plantas para un pelo nutrido y visiblemente saludable. Cuidado e Hidratación para el cabello.|Perfumeria|https://www.carrefour.com.ar/shampoo-dove-fuerzaplusbambu-300-ml-704819/p|704819|100864|931.0|931.0
Pasta Dental Colgate Sensitive Pro-Alivio Inmediato Encías 90 g.|Colgate|"&quot;Alivia el dolor causado por la sensibilidad dental con la nueva pasta dental Colgate Sensitive Pro-Alivio Inmediato Encías 90g, su Poderosa tecnología dual proporciona un alivio inmediato del dolor de dientes causado por la sensibilidad y previene problemas de encías 1.

Esta crema dental para dientes sensibles con flúor y arginina fue desarrollada por dentistas, previene la retracción de encías1 y la sensibilidad futura.

Dile adiós a los dientes sensibles con la crema dental Colgate Sensitive Pro-Alivio Inmediato Encías, que ofrece una prevención eficaz contra el sangrado de encías2.

1Causado por bacterias con uso continuo.
2Con el cepillado diario, elimine la placa para ayudar a prevenir el sangrado de las encías.&quot;"|Perfumeria|https://www.carrefour.com.ar/pasta-dental-colgate-sensitive-pro-alivio-inmediato-encias-90-g-685615/p|685615|74006|692.0|692.0
Cartuchos Gillette repuesto breeze venus x 2 uni|Gillette||Perfumeria|https://www.carrefour.com.ar/cartuchos-gillette-repuesto-breeze-venus-x-2-uni/p|688912|82198|873.0|873.0
Algodón Estrella en discos 80 u.|Estrella||Perfumeria|https://www.carrefour.com.ar/algodon-estrella-en-discos-80-u/p|7410|3850|484.0|484.0
Shampoo hidra hialuronico Elvive 200 cc.|Elvive||Perfumeria|https://www.carrefour.com.ar/shampoo-hidra-hialuronico-elvive-200-cc/p|680391|52864|619.0|619.0
Toallas femeninas Siempre Libre adapt plus con alas x 16 uni|Siempre Libre|Cuida la salud de tu zona íntima respetando el pH, la temperatura natural y previene la proliferación de bacterias; Forma anatómica exclusiva que se adapta perfectamente a las curvas de tu cuerpo; Tecnología de canales exclusivos para una rápida absorción haciendote sentir seca y fresca ; Ultra suave: hecho con 70% de materiales de origen natural y sin colorantes|Perfumeria|https://www.carrefour.com.ar/toallas-femeninas-siempre-libre-adapt-plus-con-alas-x-16-uni-690341/p|690341|83888|670.0|670.0
Crema dental Noc 10 concentrada 70 g.|Noc 10|NOC 10 es la única Crema Dental concentrada de gran rendimiento y agradable sabor&lt;p&gt;Beneficio:|Perfumeria|https://www.carrefour.com.ar/crema-dental-noc-10-cocentrada-70-g-643376/p|643376|19037|466.0|466.0
