fecha_relevamiento|producto|marca|rubro|url_producto|mpn|sku|precio_bajo|precio_alto
20230527-190544|Suavizante clásico Vivere para ropa violetas dp 3 lt.|Vivere|Limpieza|https://www.carrefour.com.ar/suavizante-clasico-vivere-para-ropa-violetas-dp-3-lt/p|714321|120657|1151.25|1151.25
20230527-190544|Limpiador líquido Procenex vidrios repuesto económico 420 ml.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-vidrios-repuesto-economico-420-ml-605756/p|605756|8656|122.18|122.18
20230527-190544|Rollo de cocina Elite 60 paños x 3 u.|Elite|Limpieza|https://www.carrefour.com.ar/rollo-de-cocina-elite-60-panos-x-3-u/p|642071|23182|497.73|497.73
20230527-190544|Palillos 50 u.|Genérico|Limpieza|https://www.carrefour.com.ar/palillos-50-u/p|546290|18056|157.5|157.5
20230527-190544|Detergente Cif bioactive lima 500 cc.|Cif|Limpieza|https://www.carrefour.com.ar/detergente-cif-bioactive-lima-500-cc-717850/p|717850|138082|517.0|517.0
20230527-190544|Bolsas para residuos Asurín baño lavanda 34x38cm x 30 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-asurin-bano-lavanda-34x38cm-x-30-u/p|425378|22774|430.0|430.0
20230527-190544|Jabón líquido para ropa Carrefour 3 l.|Carrefour|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-carrefour-3-l-12457/p|635864|12457|974.05|974.05
20230527-190544|Lustramuebles Blem brillo y protección madera original aerosol 360 cc.|Blem|Limpieza|https://www.carrefour.com.ar/lustramuebles-blem-brillo-y-proteccion-madera-original-aerosol-360-cc-685530/p|685530|73972|575.0|575.0
20230527-190544|Papel higiénico doble textura Felpita 4 u. x 20 m.|Felpita|Limpieza|https://www.carrefour.com.ar/papel-higienico-doble-textura-felpita-4-u-x-20-m/p|643946|9256|530.7|530.7
20230527-190544|Limpiador cremoso Cif bioactive limón 500 cc.|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-cremoso-cif-bioactive-limon-500-cc-717844/p|717844|138101|465.0|465.0
20230527-190544|Suavizante de telas Downy perfume místico concentrado 500 ml|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-de-telas-downy-perfume-mistico-concentrado-500-ml-705189/p|705189|102253|907.0|907.0
20230527-190544|Limpiador líquido Procenex pisos flores de jardín 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-flores-de-jardin-18-l-584268/p|584268|5311|455.0|455.0
20230527-190544|Fibra esponja Virulana cuadraditos antibacterial x 1 uni|Virulana|Limpieza|https://www.carrefour.com.ar/fibra-esponja-virulana-cuadraditos-antibacterial-x-1-uni-700302/p|700302|97394|90.51|90.51
20230527-190544|Lavandina en gel Ayudín original 750 ml.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-en-gel-ayudin-original-750-ml-714655/p|714655|121368|335.0|335.0
20230527-190544|Bolsas de residuos Salli 50 x 70 cm 10 u.|Salli|Limpieza|https://www.carrefour.com.ar/bolsas-de-residuos-salli-50-x-70-cm-10-u/p|647508|17181|225.5|225.5
20230527-190544|Detergente para lavavajillas Finish polvo doypack 1 kg.|Finish|Limpieza|https://www.carrefour.com.ar/detergente-para-lavavajillas-finish-polvo-doypack-1-kg-662252/p|662252|21657|1290.0|1290.0
20230527-190544|Paño Carrefour multiuso 1 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/pano-carrefour-multiuso-1-u/p|270677|19698|99.0|99.0
20230527-190544|Repuesto canasta para inodoro Glade mix 27.5 g.|Glade|Limpieza|https://www.carrefour.com.ar/repuesto-canasta-para-inodoro-glade-mix-275-g/p|598121|28266|146.52|146.52
20230527-190544|Suavizante Downy concentrado agua clara botella 500 cc.|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-downy-concentrado-agua-clara-botella-500-cc-705190/p|705190|102257|820.0|820.0
20230527-190544|Desinfectante de ambientes y elimina olores Lysoform lavanda en aerosol 495 ml.|Lysoform|Limpieza|https://www.carrefour.com.ar/desinfectante-de-ambientes-y-elimina-olores-lysoform-lavanda-en-aerosol-495-ml-688639/p|688639|82042|587.0|587.0
20230527-190544|Bolsas de residuos Salli 60 x 90 cm. 10 u. negra|Salli|Limpieza|https://www.carrefour.com.ar/bolsas-de-residuos-salli-60-x-90-cm-10-u-negra/p|647120|25054|370.0|370.0
20230527-190544|Papel higiénico Elegante hoja doble rindemas 30 mts. x 4 uni|Elegante|Limpieza|https://www.carrefour.com.ar/papel-higienico-elegante-hoja-doble-rindemas-30-mts-x-4-uni-702838/p|702838|98694|645.0|645.0
20230527-190544|Lustramueble Cif ultra brillo antipolvo repuesto 380 cc.|Cif|Limpieza|https://www.carrefour.com.ar/lustramueble-cif-ultra-brillo-antipolvo-repuesto-380-cc-703588/p|703588|98876|428.0|428.0
20230527-190544|Limpiador líquido Procenex pisos marina 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-marina-18-l-584272/p|584272|10283|455.0|455.0
20230527-190544|Papel higiénico hoja simple Carrefour 18 x 30 m.|Carrefour|Limpieza|https://www.carrefour.com.ar/papel-higienico-hoja-simple-carrefour-18-x-30-m/p|629499|21693|1669.0|1669.0
20230527-190544|Papel higiénico Felpita hoja simple 4 x 30 m.|Felpita|Limpieza|https://www.carrefour.com.ar/papel-higienico-felpita-hoja-simple-4-x-30-m/p|629469|9575|478.1|478.1
20230527-190544|Limpiador líquido Procenex pisos marina 900 ml.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-marina-900-ml-584261/p|584261|12563|206.5|206.5
20230527-190544|Servilletas Carrefour 70 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/servilletas-carrefour-70-u/p|614831|24983|285.45|285.45
20230527-190544|Limpiador gel Cif 2 en 1 fresias y jazmín 500 cc.|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-gel-cif-2-en-1-fresias-y-jazmin-500-cc/p|645867|7501|307.81|307.81
20230527-190544|Quitamanchas Ayudín blancos intensos floral 2 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/quitamanchas-ayudin-blancos-intensos-floral-2-l/p|677096|43469|473.0|473.0
20230527-190544|Mata moscas y mosquitos Selton acción instantánea 360 cc.|Selton|Limpieza|https://www.carrefour.com.ar/mata-moscas-y-mosquitos-selton-accion-instantanea-360-cc/p|685400|73686|335.0|335.0
20230527-190544|Servilletas Carrefour 140 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/servilletas-carrefour-140-u/p|614830|22322|455.6|455.6
20230527-190544|Limpiador líquido aromatizante Poett flores de primavera 1.8 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-flores-de-primavera-18-lts-671373/p|671373|29769|454.0|454.0
20230527-190544|Bolsa residuos Asurin cierre fácil normal limón 45 x 55 x 20 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsa-residuos-asurin-cierre-facil-normal-limon-45-x-55-x-20-u/p|677283|45540|684.0|684.0
20230527-190544|Limpiador líquido aromatizante Poett alegra tu día 1.8 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-alegra-tu-dia-18-lts-674810/p|674810|40796|457.0|457.0
20230527-190544|Lustramueble ultra brillo antipolv cif gat x 400cc|Cif|Limpieza|https://www.carrefour.com.ar/lustramueble-ultra-brillo-antipolv-cif-gat-x-400cc-703590/p|703590|98795|511.0|511.0
20230527-190544|Quitamanchas Trenet inspirado por Ayudin Ropa (Envase económico) 400 ml.|Trenet|Limpieza|https://www.carrefour.com.ar/quitamanchas-trenet-inspirado-por-ayudin-ropa-envase-economico-400-ml-578329/p|578329|8130|238.5|238.5
20230527-190544|Rollito Virulana 10 u.|Virulana|Limpieza|https://www.carrefour.com.ar/rollito-virulana-10-u/p|400532|17949|172.5|172.5
20230527-190544|Desinfectante Ayudín expert frescura matinal aerosol 332 cc.|Ayudín|Limpieza|https://www.carrefour.com.ar/desinfectante-ayudin-expert-frescura-matinal-aerosol-332-cc/p|683495|60147|440.0|440.0
20230527-190544|Limpiador líquido Procenex pisos limón 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-limon-18-l-584281/p|584281|5655|455.0|455.0
20230527-190544|Jabón líquido para ropa Skip con comfort 3 l.|Skip|Limpieza|https://www.carrefour.com.ar/jabon-liquido-para-ropa-skip-con-comfort-3-l-695709/p|695709|89008|2205.0|2205.0
20230527-190544|Gel limpiador desinfectante para inodoros Harpic blanco y brillante 500 ml.|Harpic|Limpieza|https://www.carrefour.com.ar/gel-limpiador-desinfectante-para-inodoros-harpic-blanco-y-brillante-500-ml-589083/p|589083|4962|592.0|592.0
20230527-190544|Suavizante para ropa Carrefour aroma del bosque 900 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/suavizante-para-ropa-carrefour-aroma-del-bosque-900-cc/p|635865|9778|272.49|272.49
20230527-190544|Mata polillas y larvas Raid aerosol 360 cc.|Raid|Limpieza|https://www.carrefour.com.ar/mata-polillas-y-larvas-raid-aerosol-360-cc-700300/p|700300|96344|309.78|309.78
20230527-190544|Lavandina Ayudín triple poder lavanda 1 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-triple-poder-lavanda-1-l-675800/p|675800|43007|204.5|204.5
20230527-190544|Autobrillo Ceramicol doypack 450 cc.|Ceramicol|Limpieza|https://www.carrefour.com.ar/autobrillo-ceramicol-doypack-450-cc-674530/p|674530|42009|304.0|304.0
20230527-190544|Bolsa de residuos Carrefour 45x60 cm. 20 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/bolsa-de-residuos-carrefour-45x60-cm-20-u/p|658934|18876|510.0|510.0
20230527-190544|Jabón en polvo Ala eco lavado matic 3 kg.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-ala-eco-lavado-matic-3-kg-695739/p|695739|88988|1815.0|1815.0
20230527-190544|Limpiador líquido desinfectante Procenex pisos original 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-desinfectante-procenex-pisos-original-18-l-584283/p|584283|5159|650.0|650.0
20230527-190544|Toallas de cocina Elegante doble hoja 100 u.|Elegante|Limpieza|https://www.carrefour.com.ar/toallas-de-cocina-elegante-doble-hoja-100-u/p|636241|7708|324.0|324.0
20230527-190544|Tabletas insecticidas Fuyi contra mosquitos respuesto x 12 uni|Fuyi|Limpieza|https://www.carrefour.com.ar/tabletas-insecticidas-fuyi-contra-mosquitos-respuesto-x-12-uni-677640/p|677640|44322|381.0|381.0
20230527-190544|Limpiador líquido Procenex pisos jazmín 1.8 l.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-jazmin-18-l-584282/p|584282|5223|455.0|455.0
20230527-190544|Trapo de piso Essential algodón gris 1 uni|Essential|Limpieza|https://www.carrefour.com.ar/trapo-de-piso-essential-algodon-gris-1-uni/p|291255|19133|390.0|390.0
20230527-190544|Limpiador Cif gel ultra blanco 500 ml|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-cif-gel-ultra-blanco-500-ml/p|568667|4180|222.0|222.0
20230527-190544|Esponja Virulana multiuso cuida uñas|Virulana|Limpieza|https://www.carrefour.com.ar/esponja-virulana-multiuso-cuida-unas/p|443686|18599|113.0|113.0
20230527-190544|Papel higiénico hoja simple aloe vera Elegante 24 x 30 m.|Elegante|Limpieza|https://www.carrefour.com.ar/papel-higienico-hoja-simple-aloe-vera-elegante-24-x-30-m/p|628284|9383|2520.0|2520.0
20230527-190544|Trapo de piso Essential algodón 1 uni|Essential|Limpieza|https://www.carrefour.com.ar/trapo-de-piso-essential-algodon-1-uni/p|291256|16763|390.0|390.0
20230527-190544|Suavizante de telas Downy agua clara concentrado en botella 1 lt.|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-de-telas-downy-agua-clara-concentrado-en-botella-1-lt-705195/p|705195|101864|1565.0|1565.0
20230527-190544|Papel higienico Higienol hoja simple 4 x 50 mts|Higienol|Limpieza|https://www.carrefour.com.ar/papel-higienico-higienol-hoja-simple-4-x-50-mts-709344/p|709344|107873|583.63|583.63
20230527-190544|Bolsas para residuos Carrefour 50 x 70 cm. 30 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-carrefour-50-x-70-cm-30-u-19713/p|553343|19713|917.0|917.0
20230527-190544|Bolsa residuos Asurin cierre fácil mediana limón 50 x 65 x 20 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsa-residuos-asurin-cierre-facil-mediana-limon-50-x-65-x-20-u/p|677284|45512|1030.0|1030.0
20230527-190544|Papel higiénico Felpita blanquísimo hoja simple 4 x 80 m.|Felpita|Limpieza|https://www.carrefour.com.ar/papel-higienico-felpita-blanquisimo-hoja-simple-4-x-80-m/p|629471|8424|1163.6|1163.6
20230527-190544|Escoba Virulana clásico 1 u.|Virulana|Limpieza|https://www.carrefour.com.ar/escoba-virulana-clasico-1-u/p|481923|15758|820.02|820.02
20230527-190544|Desinfectante lavandina Multimax para diluir en polvo (rinde 5 litros) 40 g.|Multimax|Limpieza|https://www.carrefour.com.ar/desinfectante-lavandina-multimax-para-diluir-en-polvo-rinde-5-litros-40-g-638079/p|638079|14332|239.0|239.0
20230527-190544|Limpiador líquido aromatizante Poett solo para tí 1.8 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-solo-para-ti-18-lts-673427/p|673427|39335|449.0|449.0
20230527-190544|Limpiador para vidrios Cif bioactive gatillo 500 cc.|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-para-vidrios-cif-bioactive-gatillo-500-cc-695448/p|695448|89058|383.0|383.0
20230527-190544|Limpiador de pisos plastificados y flotantes Blem original repuesto económico 400 ml.|Blem|Limpieza|https://www.carrefour.com.ar/limpiador-de-pisos-plastificados-y-flotantes-blem-original-repuesto-economico-400-ml-674528/p|674528|42059|326.0|326.0
20230527-190544|Quitamanchas Vanish líquido blanco repuesto 650 ml.|Vanish|Limpieza|https://www.carrefour.com.ar/quitamanchas-vanish-liquido-blanco-repuesto-650-ml-630103/p|630103|5718|417.0|417.0
20230527-190544|Limpiador líquido aromatizante Poett frescura de lavanda 900 ml.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-frescura-de-lavanda-900-ml-673134/p|673134|36275|260.5|260.5
20230527-190544|Palillos Carrefour 2 x 50 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/palillos-carrefour-2-x-50-u/p|546291|17140|259.0|259.0
20230527-190544|Rejilla Essential americana liviana 42X38|Essential|Limpieza|https://www.carrefour.com.ar/rejilla-essential-americana-liviana-42x38/p|308767|58484|141.0|141.0
20230527-190544|Trapo de piso Costero especial gris 47 x 57 cm. 1 u.|Costero|Limpieza|https://www.carrefour.com.ar/trapo-de-piso-costero-especial-gris-47-x-57-cm-1-u/p|580864|18940|330.0|330.0
20230527-190544|Guantes Plumita talle L  8-8  1/2 par|Plumita|Limpieza|https://www.carrefour.com.ar/guantes-plumita-talle-l-8-8-1-2-par/p|196395|14947|192.9|192.9
20230527-190544|Detergente lavavajillas Carrefour cristalino limón 750 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/detergente-lavavajillas-carrefour-cristalino-limon-750-cc/p|446812|21770|198.0|198.0
20230527-190544|Paño para pisos Virulana 1 u.|Virulana|Limpieza|https://www.carrefour.com.ar/pano-para-pisos-virulana-1-u/p|26196|13948|303.0|303.0
20230527-190544|Quitamanchas Trenet inspirado por Ayudin Ropa (Bolilla) 120 ml.|Trenet|Limpieza|https://www.carrefour.com.ar/quitamanchas-trenet-inspirado-por-ayudin-ropa-bolilla-120-ml-562918/p|562918|54225|268.5|268.5
20230527-190544|Limpiador de cocina Mr. Músculo antigrasa 900 cc.|Mr. Músculo|Limpieza|https://www.carrefour.com.ar/limpiador-de-cocina-mr-musculo-antigrasa-900-cc-694283/p|694283|86770|422.0|422.0
20230527-190544|Limpiador multiuso Multimax para diluir coco vainilla (rinde 5 litros) 150 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/limpiador-multiuso-multimax-para-diluir-coco-vainilla-rinde-5-litros-150-ml-638078/p|638078|6677|252.0|252.0
20230527-190544|Jabón en polvo Ala lavado a mano con perlas suavizantes 800 g.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-ala-lavado-a-mano-con-perlas-suavizantes-800-g-695734/p|695734|88980|525.0|525.0
20230527-190544|Desodorante de ambiente Poett frescura de lavanda 360 ml.|Poett|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-poett-frescura-de-lavanda-360-ml/p|675942|43012|367.0|367.0
20230527-190544|Toallitas desinfectantes Ayudín fresco doy pack x 65 uni|Ayudín|Limpieza|https://www.carrefour.com.ar/toallitas-desinfectantes-ayudin-fresco-doy-pack-x-65-uni/p|685409|73673|809.12|809.12
20230527-190544|Aromatizante de ambientes Glade edición limitada en aerosol 360 ml.|Glade|Limpieza|https://www.carrefour.com.ar/aromatizante-de-ambientes-glade-edicion-limitada-en-aerosol-360-ml/p|680773|55104|379.0|379.0
20230527-190544|Jabón líquido Ariel para ropa limpieza profunda en botella 800 cc.|Ariel|Limpieza|https://www.carrefour.com.ar/jabon-liquido-ariel-para-ropa-limpieza-profunda-en-botella-800-cc/p|711073|115541|843.63|843.63
20230527-190544|Lavandina Ayudín triple poder pureza glaciar 1 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-triple-poder-pureza-glaciar-1-l-675803/p|675803|42952|204.0|204.0
20230527-190544|Desinfectante de ambientes y elimina olores Lysoform lavanda en aerosol 285 ml.|Lysoform|Limpieza|https://www.carrefour.com.ar/desinfectante-de-ambientes-y-elimina-olores-lysoform-lavanda-en-aerosol-285-ml-688633/p|688633|83492|422.0|422.0
20230527-190544|Palillos Carrefour 50 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/palillos-carrefour-50-u/p|570518|24495|135.0|135.0
20230527-190544|Canasta líquida para inodoro Pato citrus repuesto 50 ml.|Pato Purific|Limpieza|https://www.carrefour.com.ar/canasta-liquida-para-inodoro-pato-citrus-repuesto-50-ml-579945/p|579945|28330|453.0|453.0
20230527-190544|Suavizante Carrefour ropa clasico 3 l.|Carrefour|Limpieza|https://www.carrefour.com.ar/suavizante-carrefour-ropa-clasico-3-l/p|668379|25542|985.0|985.0
20230527-190544|Limpiador Cif repuesto pisos plastificados 450 cc.|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-cif-repuesto-pisos-plastificados-450-cc-708418/p|708418|106832|279.39|279.39
20230527-190544|Rollo de cocina Elegante 360 paños|Elegante|Limpieza|https://www.carrefour.com.ar/rollo-de-cocina-elegante-360-panos/p|661378|15575|934.0|934.0
20230527-190544|Jabón en polvo Ala matic con perlas suavizantes 800 g.|Ala|Limpieza|https://www.carrefour.com.ar/jabon-en-polvo-ala-matic-con-perlas-suavizantes-800-g-695737/p|695737|89024|567.0|567.0
20230527-190544|Guantes Carrefour talle M 1 par|Carrefour|Limpieza|https://www.carrefour.com.ar/guantes-carrefour-talle-m-1-par/p|393562|13705|370.0|370.0
20230527-190544|Detergente líquido para ropa Carrefour baja espuma 800 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/detergente-liquido-para-ropa-carrefour-baja-espuma-800-cc/p|641007|7448|376.0|376.0
20230527-190544|Guante Mapa plisse satinado talle M|Mapa|Limpieza|https://www.carrefour.com.ar/guante-mapa-plisse-satinado-talle-m/p|681192|55691|610.0|610.0
20230527-190544|Papel higiénico Elegante hoja simple 30 mts. x 6 uni|Elegante|Limpieza|https://www.carrefour.com.ar/papel-higienico-elegante-hoja-simple-30-mts-x-6-uni-702837/p|702837|98702|520.45|520.45
20230527-190544|Limpiador líquido aromatizante Poett flores de primavera 4 lts.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-flores-de-primavera-4-lts-671368/p|671368|29780|1010.0|1010.0
20230527-190544|Limpiador líquido Carrefour lavanda 900 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-carrefour-lavanda-900-cc/p|103964|18294|189.0|189.0
20230527-190544|Papel higiénico Elegante 4 u. x 80 m.|Elegante|Limpieza|https://www.carrefour.com.ar/papel-higienico-elegante-4-u-x-80-m/p|636240|7131|1195.0|1195.0
20230527-190544|Suavizante de telas Downy flores de verano concentrado 500 ml|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-de-telas-downy-flores-de-verano-concentrado-500-ml-705192/p|705192|102249|908.0|908.0
20230527-190544|Limpiador líquido Carrefour baño repuesto 500 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-carrefour-bano-repuesto-500-cc/p|579736|5075|203.0|203.0
20230527-190544|Limpiador antigrasa Cif bioactive repuesto 900 cc.|Cif|Limpieza|https://www.carrefour.com.ar/limpiador-antigrasa-cif-bioactive-repuesto-900-cc-695444/p|695444|89061|364.0|364.0
20230527-190544|Desinfectante Ayudin Expert Bebé aerosol 332 Ml|Ayudín|Limpieza|https://www.carrefour.com.ar/desinfectante-ayudin-expert-bebe-aerosol-332-ml/p|683496|60176|441.0|441.0
20230527-190544|Mata cucarachas Selton acción prolongada 360 cc.|Selton|Limpieza|https://www.carrefour.com.ar/mata-cucarachas-selton-accion-prolongada-360-cc/p|685398|76516|400.0|400.0
20230527-190544|Gel limpiador desinfectante para inodoros Harpic power plus frescura floral 500 ml.|Harpic|Limpieza|https://www.carrefour.com.ar/gel-limpiador-desinfectante-para-inodoros-harpic-power-plus-frescura-floral-500-ml-584377/p|584377|5654|592.0|592.0
20230527-190544|Limpiador líquido Odex antigrasa cocina 450 cc.|Odex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-odex-antigrasa-cocina-450-cc/p|612607|27844|200.1|200.1
20230527-190544|Rollos de cocina Elegante giramas 3 u.|Elegante|Limpieza|https://www.carrefour.com.ar/rollos-de-cocina-elegante-giramas-3-u/p|666176|24413|712.79|712.79
20230527-190544|Camellito Ala ropa fina matic 900 cc.|Ala|Limpieza|https://www.carrefour.com.ar/camellito-ala-ropa-fina-matic-900-cc/p|567625|9863|601.05|601.05
20230527-190544|Limpiador líquido Procenex pisos pino 900 ml.|Procenex|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-procenex-pisos-pino-900-ml-584250/p|584250|5198|200.5|200.5
20230527-190544|Lavandina Ayudín triple poder lavanda 2 l.|Ayudín|Limpieza|https://www.carrefour.com.ar/lavandina-ayudin-triple-poder-lavanda-2-l-675801/p|675801|42921|392.0|392.0
20230527-190544|Guantes Plumita talle S 1 par|Plumita|Limpieza|https://www.carrefour.com.ar/guantes-plumita-talle-s-1-par/p|196392|14688|192.9|192.9
20230527-190544|Bolsas para residuos Asurín consorcio verdes 60x100cm plana x 10 u.|Asurín|Limpieza|https://www.carrefour.com.ar/bolsas-para-residuos-asurin-consorcio-verdes-60x100cm-plana-x-10-u/p|527783|16396|901.0|901.0
20230527-190544|Quitamanchas Vanish polvo rosa repuesto 450 g.|Vanish|Limpieza|https://www.carrefour.com.ar/quitamanchas-vanish-polvo-rosa-repuesto-450-g-614598/p|614598|4832|846.0|846.0
20230527-190544|Trapo rejilla Costero blanco super 38 x 50 cm. 1 u.|Costero|Limpieza|https://www.carrefour.com.ar/trapo-rejilla-costero-blanco-super-38-x-50-cm-1-u/p|580861|17795|179.0|179.0
20230527-190544|Limpiador líquido Carrefour vidrios repuesto 500 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-carrefour-vidrios-repuesto-500-cc/p|579737|5797|180.32|180.32
20230527-190544|Esponja Glow chow clásica x 1 uni|Glow|Limpieza|https://www.carrefour.com.ar/esponja-glow-chow-clasica-x-1-uni-694590/p|694590|86874|100.0|100.0
20230527-190544|Limpiador multiuso Multimax para diluir citrico limon (rinde 5 litros) 150 ml.|Multimax|Limpieza|https://www.carrefour.com.ar/limpiador-multiuso-multimax-para-diluir-citrico-limon-rinde-5-litros-150-ml-638074/p|638074|7502|252.0|252.0
20230527-190544|Mopa de algodón Virulana sin cabo 1 u.|Virulana|Limpieza|https://www.carrefour.com.ar/mopa-de-algodon-virulana-sin-cabo-1-u/p|460429|14155|494.43|494.43
20230527-190544|Desodorante de ambiente Carrefour cítrico 360 cc.|Carrefour|Limpieza|https://www.carrefour.com.ar/desodorante-de-ambiente-carrefour-citrico-360-cc/p|423053|19194|320.4|320.4
20230527-190544|Papel higiénico Felpita doble hoja super suave 30 mts. x 6 uni|Felpita|Limpieza|https://www.carrefour.com.ar/papel-higienico-felpita-doble-hoja-super-suave-30-mts-x-6-uni-695755/p|695755|88592|1158.3|1158.3
20230527-190544|Lustramueble Cif ultra brillo citrico repuesto 380 cc.|Cif|Limpieza|https://www.carrefour.com.ar/lustramueble-cif-ultra-brillo-citrico-repuesto-380-cc-703589/p|703589|98869|387.13|387.13
20230527-190544|Escoba Samantha Pippo sin cabo 1 u.|Samantha|Limpieza|https://www.carrefour.com.ar/escoba-samantha-pippo-sin-cabo-1-u/p|597724|16301|575.0|575.0
20230527-190544|Limpiador líquido aromatizante Poett alegra tu día 900 ml.|Poett|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-aromatizante-poett-alegra-tu-dia-900-ml-674804/p|674804|40579|260.0|260.0
20230527-190544|Gel limpiador desinfectante para inodoros Harpic power plus citrus 500 ml.|Harpic|Limpieza|https://www.carrefour.com.ar/gel-limpiador-desinfectante-para-inodoros-harpic-power-plus-citrus-500-ml-584381/p|584381|6279|592.0|592.0
20230527-190544|Suavizante de telas Downy suave y delicado concentrado 1 lt.|Downy|Limpieza|https://www.carrefour.com.ar/suavizante-de-telas-downy-suave-y-delicado-concentrado-1-lt-705196/p|705196|102255|1625.0|1625.0
20230527-190544|Quitamanchas Vanish polvo blanco 120 g.|Vanish|Limpieza|https://www.carrefour.com.ar/quitamanchas-vanish-polvo-blanco-120-g-635777/p|635777|10706|298.0|298.0
20230527-190544|Aerosol desinfectante Ayudín expert original 235 ml.|Ayudín|Limpieza|https://www.carrefour.com.ar/aerosol-desinfectante-ayudin-expert-original-235-ml-683498/p|683498|60123|297.0|297.0
20230527-190544|Papel higiénico Elite hoja simple con aloe paquete x 6 uni x 30 mts c/u|Elite|Limpieza|https://www.carrefour.com.ar/papel-higienico-elite-hoja-simple-con-aloe-paquete-x-6-uni-x-30-mts-c-u-681335/p|681335|56235|592.0|592.0
20230527-190544|Toallitas Desinfectantes Ayudín Fresco x 65 uni|Ayudín|Limpieza|https://www.carrefour.com.ar/toallitas-desinfectantes-ayudin-fresco-x-65-uni/p|673770|37948|880.0|880.0
20230527-190544|Papel higiénico Higieniol doble hoja premium x4 30 mts.|Higienol|Limpieza|https://www.carrefour.com.ar/papel-higienico-higieniol-doble-hoja-premium-x4-30-mts-719258/p|719258|140961|803.0|803.0
20230527-190544|Fósforos ocean Fragata x 220 uni|Fragata|Limpieza|https://www.carrefour.com.ar/fosforos-ocean-fragata-x-220-uni/p|675082|40694|219.0|219.0
20230527-190544|Esponja Scotch Brite extrema fibra esponja 1 u.|Scotch Brite|Limpieza|https://www.carrefour.com.ar/esponja-scotch-brite-extrema-fibra-esponja-1-u/p|643495|6730|163.5|163.5
20230527-190544|Limpiador líquido Carrefour limón 4 l.|Carrefour|Limpieza|https://www.carrefour.com.ar/limpiador-liquido-carrefour-limon-4-l/p|272200|13110|603.0|603.0
20230527-190544|Paño Carrefour super absorbente 1 u.|Carrefour|Limpieza|https://www.carrefour.com.ar/pano-carrefour-super-absorbente-1-u/p|495906|17361|115.22|115.22
